company_id;name;phonenumber;website;email;number;vatnumber;address_street;address_zipcode;address_city;address_country;address_type;distribution_partner_id
"196952";"G. Vlastuin Transport B.V.";"0318 571827";"www.vlastuintransport.nl";"";"43130";"";"Barneveldsestraat 11";"3927CA";"RENSWOUDE";"NL";"office";"202526"
"196991";"Novagraaf Nederland B.V.";"020 5641411";"www.novagraaf.nl";"";"42697";"";"Hoogoorddreef 5";"1101 BA";"AMSTERDAM ZUIDOOST";"NL";"office";"86268"
"197000";"Koninklijke Saan B.V.";"020 6606060";"www.saan.nl";"";"42436";"";"Weesperstraat 78 - 82";"1112AN";"DIEMEN";"NL";"office";"86268"
"197076";"Manpower B.V.";"020-6602222";"www.manpower.nl";"miriam.van.der.woud@manpower.nl";"42540";"";"Diemerhof 16";"1112XN";"DIEMEN";"NL";"office";"86268"
"197130";"ECEM European Chemical Marketing B.V.";"020 3128200";"www.ecem.com";"";"42556";"";"Hogehilweg 18";"1101CC";"AMSTERDAM ZUIDOOST";"NL";"office";"86268"
"197308";"Troostwijk Groep B.V.";"020 6666666";"www.troostwijk.com";"";"43022";"";"Anderlechtlaan 181";"1066HM";"AMSTERDAM";"NL";"office";"86268"
"197355";"H.G.I. Glas Industrie B.V.";"020 6810250";"www.hgiglas.nl";"";"42291";"";"Nieuwe Hemweg 32";"1013CX";"AMSTERDAM";"NL";"office";"86268"
"197444";"Spraybest Europe B.V.";"020 4976780";"www.spraybest.nl";"";"42548";"";"Zwanenburgerdijk 335";"1161NN";"ZWANENBURG";"NL";"office";"86268"
"197466";"Federal Express Europe Inc.";"020-5005604";"";"";"42762";"";"Breguetlaan 20";"1438BC";"OUDE MEER";"NL";"office";"86268"
"197562";"Geotech International B.V.";"023 5317553";"www.geotech.nl";"";"42222";"";"Nijverheidsweg 50";"2031CP";"HAARLEM";"NL";"office";"86268"
"197574";"Uniserver Internet B.V.";"+31(0) 72 572 56 46";"www.uniserver.nl";"";"42975";"";"Robijnstraat 3";"1812 RB";"Alkmaar";"NL";"office";"86268"
"197628";"PPExport B.V";"0297 546123";"www.petersplant.nl";"info@ppexport.eu";"42374";"";"Cotoneaster 21 (VBA Zuid)";"1424 LB";"De Kwakel";"NL";"office";"86268"
"197692";"Freshtrans B.V.";"0297 362618";"www.fresh-trans.nl";"";"42399";"";"Poelweg 40";"1424PB";"De Kwakel";"NL";"office";"86268"
"197705";"Houthoff Buruma Coöperatief UA";"020 6056000";"www.houthoff.com";"";"42727";"";"Gustav Mahlerplein 50";"1082MA";"AMSTERDAM";"NL";"office";"86268"
"197813";"HSB Bouw B.V.";"0299 398900";"www.hsb-bouw.nl";"";"43151";"";"Slobbeland 10";"1131AB";"VOLENDAM";"NL";"office";"86268"
"197825";"Groot Afbouwbedrijf B.V.";"0299 365160";"www.grootafbouw.nl";"";"42231";"";"Julianaweg 147";"1131DH";"VOLENDAM";"NL";"office";"86268"
"197859";"Honing Metaal B.V.";"0228 350950";"";"";"42267";"";"Korenmarkt 1";"1681PB";"ZWAAGDIJK";"NL";"office";"86268"
"197868";"Medistad Medical B.V";"0227 546600";"www.medistad.com";"";"42245";"";"Nijverheidsweg 1";"1671GC";"MEDEMBLIK";"NL";"office";"86268"
"197958";"Mastermate Van Ree B.V.";"072 5123235";"www.mastermate.nl";"";"42458";"";"Prof van der Waalsstraat 7 -9";"1821BT";"ALKMAAR";"NL";"office";"86268"
"197966";"PontMeyer N.V.";"075 6536262";"www.pontmeyer.nl";"";"42654";"";"Symon Spiersweg 17";"1506RZ";"ZAANDAM";"NL";"office";"86268"
"198023";"Tauw B.V.";"0570 699370";"www.tauw.nl";"";"42570";"";"Handelskade 37";"7418CA";"DEVENTER";"NL";"office";"86268"
"198027";"OAD Reizen B.V. [failliet]";"0548 377777";"www.oad.nl";"";"42398";"";"Postbus 20";"7451 CH";"HOLTEN";"NL";"office";"86268"
"198046";"Tech Data Nederland BV";"0881334159";"";"";"42472";"";"Tolnasingel 2";"2411 PV";"Bodegraven";"NL";"office";"86268"
"198053";"Saint-Gobain Abrasives B.V.";"0545 471766";"www.flexofit.com";"";"42722";"NL008545844B01";"Groenloseweg 28";"7151HW";"EIBERGEN";"NL";"office";"86268"
"198065";"SMT Netherlands B.V. (voorheen Kuiken BV)";"0527 636500";"www.kuiken.nl";"info.nl@smt.network";"42483";"NL855311344B01";"Dukaat 1";"8305BC";"EMMELOORD";"NL";"office";"86268"
"198069";"Feenstra Verwarming B.V.";"020 34 28 125";"www.feenstra.com";"";"42281";;"Steenstraat 1";"8211AG";"LELYSTAD";"NL";"office";"86268"
"198153";"Bijvast Afbouw B.V.";"036 5335335";"";"";"42712";"";"Zandzuigerstraat 11 K";"1333MV";"ALMERE";"NL";"office";"202526"
"198282";"Stichting WoonFriesland";"(0566) 62 91 29";"WWW.WOONFRIESLAND.NL";"anne.de.haan@woonfriesland.nl";"42206";;"Oedsmawei 26";"9001ZJ";"GROU";"NL";"office";"86268"
"198285";"Constar Betonwaren B.V.";"0344611222";"www.constar.nl";"";"42202";;"Zuiderhavenweg 56";"4004JJ";"TIEL";"NL";"office";"86268"
"198286";"Docqmans Brouwerij BV";"0487 512488";"";"info@docqmans.nl";"42203";"NL816032609B01";"Zuiderhavenweg 56";"4004 JJ";"Tiel";"NL";"office";"86268"
"198288";"BMK klanten achteraf facturatie";"040-2454045";"";"";"42357";"";"Polluxstraat 110a - 112a";"5631ES";"Eindhoven";"NL";"office";"86268"
"198289";"Volker Stevin Materieel B.V.";"0786546300";"www.vsmaterieel.nl";"";"42208";"";"Donker Duyvisweg 75";"3316 BL";"DORDRECHT";"NL";"office";"86268"
"198293";"Hertel BV";"0512-334806";"www.hertel.com";"";"42207";"";"Het Anker 1a";"9206AL";"Drachten";"NL";"office";"86268"
"198297";"Rofame B.V.";"076 5789711";"";"m.vangemerden@rasenberg.nl";"42209";;"Ramgatseweg 13 C";"4941 VN";"Raamsdonksveer";"NL";"office";"86268"
"198299";"2-Contact Direct Marketing B.V.";"023-5145555";"www.2contact.com";"info@2contact.com";"42210";;"Prins Hendrikstraat 1";"2011 VM";"Haarlem";"NL";"office";"86268"
"198355";"DHL Global Forwarding (Netherlands) B.V.";"020 4564802";"";"";"42516";"";"Prestwickweg 1";"1118LC";"Schiphol Zuid Oost";"NL";"office";"86268"
"198404";"Taxi Brouwer B.V.";"071 3647555";"www.taxibrouwer.nl";"arnold@brouwers-tours.nl";"42303";"";"Keyserswey 38 -40";"2201CW";"NOORDWIJK ZH";"NL";"office";"86268"
"198533";"DSV Solutions Nederland B.V.";"020 6584848";"";"richard.vanmastbergen@nl.dsv.com";"42499";"";"Cessnalaan 50";"1119NL";"SCHIPHOL-RIJK";"NL";"office";"86268"
"198622";"Zantingh B.V.";"0297 219100";"www.zantingh.com";"";"42547";"";"Aarbergerweg 9";"1435CA";"RIJSENHOUT";"NL";"office";"86268"
"198835";"Van der Luyt Transport B.V.";"071 5155044";"www.vanderluyt.nl";"";"42585";"";"Haarlemmerstraatweg 52";"2343LB";"OEGSTGEEST";"NL";"office";"86268"
"199057";"Bouter Bouw B.V.";"071 5310506";"www.bouterbouw.nl";"";"42741";;"Telderskade 2 A";"2321TD";"LEIDEN";"NL";"office";"86268"
"199184";"Antec Leyden B.V.";"071 5813333";"www.myantec.com";"";"43168";"";"Industrieweg 12";"2382NV";"ZOETERWOUDE";"NL";"office";"202526"
"199619";"Codor Dorned B.V.";"079 3435070";"";"";"42382";"";"Industrieweg 6";"2712LB";"ZOETERMEER";"NL";"office";"86268"
"199900";"Drukkerij Verweij B.V.";"023-5173400";"www.boomvanketel.nl";"";"42252";"";"Communicatieweg 1";"3641SC";"Mijdrecht";"NL";"office";"86268"
"199912";"Bocari Engineering Netherlands B.V.";"0767507600";"";"";"42213";;"Huifakkerstraat 15";"4815PN";"BREDA";"NL";"office";"86268"
"199915";"T.H. van Slooten";"";"";"t.vanslooten@koopmansmeel.nl";"42217";"";"Hazzeleger 8";"9254BC";"Hurdegaryp";"NL";"office";"86268"
"199918";"MIRA INFORM PRIVATE LIMITED";"91-22-40448007";"www.mirainform.com";"chirag@mirainform.com";"25355";"";"605, Palmspring, Near DMart, Malad Link Road, Malad (West),";"400 064";"Mumbai";"IN";"office";"86268"
"199919";"Kompak Nederland B.V.";"076 5027020";"www.kompak.nl";"paul.koopman@kompak.nl";"42221";;"Munnikheiweg 63";"4879 NE";"Etten Leur";"NL";"office";"86268"
"199922";"Vereniging van Eigenaren de Lijnbaan";"06-42108091";"";"";"42227";"";"p/a Graslelie 62";"2224JV";"Katwijk";"NL";"office";"86268"
"199923";"Ruttchen Holding BV";"";"";"";"42224";;"Ettensebaan 34";"4814NN";"Breda";"NL";"office";"86268"
"199924";"PPG Coatings Nederland B.V.";"";"";"";"42225";"";"Amsterdamseweg  14";"1422AD";"Uithoorn";"NL";"office";"86268"
"199929";"Bureau aan Zee BV";"071 3641137";"www.aanzee.nl";"info@aanzee.nl";"42229";"";"Erasmusweg 19";"2202CA";"Noordwijk";"NL";"office";"86268"
"199969";"Drieplex B.V.";"0786166850";"";"";"42269";;"Zuidendijk 272";"3319LK";"DORDRECHT";"NL";"office";"86268"
"199983";"Holland Timber B.V.";"035-6948384";"www.holland-timber.nl";"holtim@worldonline.nl";"42275";"";"Bollelaan 1";"1411JV";"NAARDEN";"NL";"office";"86268"
"200040";"Houthandel Diederen Schinveld B.V.";"0455273355";"";"diederen.houthandel@planet.nl";"42814";"";"Brunssummerstraat 35";"6451CP";"SCHINVELD";"NL";"office";"86268"
"200183";"Springflower Holding BV";"0297380155";"paul.gumbs@springflowerholding.com";"informatie@springflowerholding.com";"42253";;"Noordpolderweg 20";"1432 JH";"AALSMEER";"NL";"office";"86268"
"200332";"PPG";"";"";"";"42234";;"Postbus 42";"1420AA";"Uithoorn";"NL";"office";"86268"
"200350";"ReSpons Evenementen Monitor B.V.";"0206272425";"www.printerette.nl";"";"42692";"";"Oderweg 6";"1043AG";"AMSTERDAM";"NL";"office";"202526"
"200353";"S.S.P.";"0206869605";"";"";"42235";;"Eerste Kostverlorenkade 4";"1052EL";"AMSTERDAM";"NL";"office";"86268"
"200417";"Jongeneel Verpakkingen B.V.";"0182555050";"www.jongeneelverpakking.nl";"info@jongeneelverpakking.nl";"42763";"";"Meridiaan 9";"2801DA";"GOUDA";"NL";"office";"202526"
"200421";"Koemans Verpakkingen B.V.";"0182-743209";"www.koemansverpakkingen.nl";"info@koemansverpakkingen.nl";"42445";"";"Nieuwe Gouwe O.Z. 1";"2801SB";"GOUDA";"NL";"office";"86268"
"200509";"Den Doelder Pallets B.V.";"0115562340";"www.dendoelderpallets.eu";"info@dendoelderpallets.eu";"43222";"";"Langeweg 1";"4571RL";"AXEL";"NL";"office";"202526"
"200763";"Ashland Nederland B.V.";"0104975000";"WWW.ASHLAND.COM";"peekman@ashland,com";"42997";"";"Wieldrechtseweg 39";"3316BG";"Dordrecht";"NL";"office";"86268"
"200802";"Synthos Styrenics Services BV";"076-5790149";"www.synthosgroup.com";"";"42989";"";"Lijndonk 25";"4825BG";"BREDA";"NL";"office";"86268"
"200998";"Advanced Label Technologies B.V.";"0302632200";"www.sentega.com";"ronald.bijllaardt@alttechnologies.com";"42309";"";"St.-Laurensdreef 40";"3565AK";"UTRECHT";"NL";"office";"86268"
"201089";"Nefit Industrial B.V.";"0570678570";"www.nefit-industrial.nl";"info@nefit-industrial.nl";"42865";"";"Zweedsestraat 61001";"7418BB";"Deventer";"NL";"office";"202526"
"201102";"Ramaer Printed Circuits BV";"0492-584911";"www.ramaer.nl";"i.dolmans@ramaer.nl";"43123";"";"Vossenbeemd 101";"5705CL";"HELMOND";"NL";"office";"86268"
"201348";"WePayPeople N.V.";"0207163384";"www.payrollworks.nl";"p.bolderdijk@payrollworks.nl";"42517";"";"Postbus 75741";"1070AS";"AMSTERDAM";"NL";"office";"86268"
"201939";"BVCM BV";"020 3460746";"";"c.devos@bvcm.nl";"42277";"";"Hessenbergweg 83";"1101 CX";"Amsterdam";"NL";"office";"86268"
"201940";"Input Support B.V.";"015-3618769";"www.inputadvies.nl";"f.put@inputadvies.nl";"42286";"";"Hoefsmid 11";"2631RH";"Nootdorp";"NL";"office";"86268"
"201944";"Sonneveld Group B.V.";"0786442525";"www.sonneveld.com";"";"42558";"";"Rietgorsweg 1-3";"3356LJ";"PAPENDRECHT";"NL";"office";"86268"
"201947";"Railco Europe B.V.";"078 6390015";"";"quak@railco.nl";"42254";;"Nieuwland Parc 10 N";"2952 DA";"Alblasserdam";"NL";"office";"86268"
"201948";"DSG Diensten B.V.";"030 2808280";"www.stiho.nl";"";"43058";"";"Laagraven 44";"3439LK";"Nieuwegein";"NL";"office";"86268"
"201949";"Koninklijke Nederlandse Vereniging voor Luchtvaart";"0348-437063";"www.knvvl.nl";"info@knvvl.nl";"42256";"";"Houttuinlaan 16 A";"3447 GM";"Woerden";"NL";"office";"86268"
"201950";"Orcon B.V.";"0318544681";"www.orcon.nl";"info@orcon.nl";"42257";;"Storkstraat 23";"3905KX";"VEENENDAAL";"NL";"office";"86268"
"201951";"Accounting aan Zee";"071 7113291";"www.accountingaanzee.nl";"";"42258";;"De Scheysloot 25";"2201GN";"NOORDWIJK ZH";"NL";"office";"86268"
"201968";"PaperlinX B.V.";"0575598545  / failli";"l";"Maarten.van.Neerven@paperlinx.com";"42473";"";"Pollaan 1";"7202BV";"ZUTPHEN";"NL";"office";"86268"
"201973";"Eerste Nederlandse Rondkartonnagefabriek B.V.";"0786731010";"";"mail@enr.nl";"42261";"";"Griendweg 10";"3295KV";"'S-GRAVENDEEL";"NL";"office";"86268"
"201995";"Alcredis Finance B.V.";"0347367800";"www.alcredis.nl";"info@alcredis.nl";"42441";"";"Mijlweg 9";"4131PJ";"VIANEN UT";"NL";"office";"86268"
"202001";"Autodistribution Nederland B.V.";"0162497497";"www.autodistrbution.nl";"info@autodistrbution.nl";"42750";"";"Rederijweg 41";"4906CX";"OOSTERHOUT NB";"NL";"office";"70630"
"202002";"Stichting Tussen Schoolse Opvang Paulusschool";"";"";"";"42260";;"Linnaeuslaan  54";"3571TZ";"Utrecht";"NL";"office";"86268"
"202006";"Akatherm B.V.";"0773088650";"www.akatherm.nl";"info@akatherm.nl";"42265";"";"Postbus 7149";"5980AC";"PANNINGEN";"NL";"office";"86268"
"202011";"MediaServe International C.V.";"0541-200250/ 0800-me";"www.mediaserve.nl";"info@mediaserve.nl";"42276";"";"Boterstraat 41";"7571EB";"Oldenzaal";"NL";"office";"86268"
"202012";"Skysafe Holland B.V.";"0341454175";"";"";"42262";;"Nobelstraat 22";"3846CG";"HARDERWIJK";"NL";"office";"86268"
"202016";"Van Nieuwpoort Beheer B.V.";"0182-597444";"";"";"42263";;"Meridiaan 2";"2801DA";"GOUDA";"NL";"office";"86268"
"202019";"PB Incasso en gerechtsdeurwaarders";"070  319 69 65";"";"L.Oppelaar@pbgroep.com";"42272";"";"Treubstraat 11 B";"2288EG";"Rijswijk";"NL";"office";"86268"
"202038";"Miro Autobedirjf";"";"";"";"42279";;"Michiel de Ruyterstraat 68";"2182XP";"Hillegom";"NL";"office";"86268"
"202040";"WPS Parking Systems B.V.";"0402509111";"www.wps-groep.com";"info@wps-nl.com";"42280";;"Hoevenweg 11";"5652AW";"EINDHOVEN";"NL";"office";"86268"
"202041";"Kender Thijssen ICT Solutions B.V.";"0318885500";"";"";"42285";;"Traverse 1";"3905NL";"VEENENDAAL";"NL";"office";"86268"
"202051";"De Groot Scheepstechniek B.V.";"078-6165599";"www.dgscheepstechniek.nl/";"kd@dgscheepstechniek.nl";"42293";"";"Grevelingenweg 23";"3313LB";"DORDRECHT";"NL";"office";"86268"
"202053";"Scooterspot B.V.";"0204080850";"www.scooterspot.nl";"info@scooterspot.nl";"42292";"";"Pilotenstraat 15";"1059CH";"AMSTERDAM";"NL";"office";"86268"
"202056";"PPG Coatings Nederland B.V.";"";"www.ppg.com";"PDeGraaf@ppg.com";"42294";"";"Amsterdamseweg 14";"1422 AD";"Uithoorn";"NL";"office";"86268"
"202059";"Priva Holding B.V.";"0174522600";"";"";"42295";"";"Zijlweg 3";"2678LC";"De Lier";"NL";"office";"86268"
"202062";"The Markantas Company B.V.";"0105222906";"www.markantas.nl";"";"42296";"NL815567959B01";"Minstreelstraat 40";"3051PK";"ROTTERDAM";"NL";"office";"86268"
"202063";"De Groot Scheepsbouw & Reparaties B.V.";"0168416630";"";"kd@dgstechniek.nl";"42297";"";"Havenkant 6";"4781AA";"Moerdijk";"NL";"office";"86268"
"202064";"Codian Robotics B.V.";"0318-502671";"www.codian-robotics.com";"f.hartman@codian-robotics.nl";"42300";"";"Wildeman 2";"3905TL";"Veenendaal";"NL";"office";"86268"
"202065";"Best Garden Centre";"0024-9183460101";"";"fathis66@hotmail.com";"42299";"";"Amarat Street";"-";"Khartoun";"NL";"office";"86268"
"202066";"Onderhoudsbedrijf Amir";"";"";"onderhoudsbedrijf.amir@gmail.com";"42301";"";"Zuiderparklaan 306";"2574GN";"'s-Gravenhage";"NL";"office";"86268"
"202067";"ForFarmers Group B.V.";"0573 - 288800";"www.forfarmers.eu";"info@forfarmers.eu";"43152";"";"Kwinkweerd 12";"7241CW";"LOCHEM";"NL";"office";"202526"
"202069";"Tommy Hilfiger Europe B.V.";"0205899888";"www.tommy.com";"info@tommy.com";"42907";"";"Stadhouderskade 6";"1054ES";"Amsterdam";"NL";"office";"86268"
"202070";"HartmanBouwVisie";"0318-698435";"www.hartmanbouwvisie.nl";"ben.hartman@hartmanbouwvisie.nl";"42302";"";"Horaplantsoen 20";"6717LT";"Ede";"NL";"office";"86268"
"202071";"Jacobs en van Dongen Beheer B.V.";"0486453228";"";"";"42304";"";"Hogeweg 1";"5411LP";"ZEELAND";"NL";"office";"86268"
"202073";"van der Vlugt";"";"";"vlugtspringfields@hetnet.nl";"42306";"";"de Madelief 98";"2161 EX";"Lisse";"NL";"office";"86268"
"202074";"Eurofins NSC Netherlands B.V.";"076 5737373";"";"marcoerlemans@eurofins.com";"42307";"NL850435766B01";"Koopvaardijweg 32 - 34";"4906CV";"Oosterhout";"NL";"office";"86268"
"202076";"Mooyekind Makelaars";"06-55375775";"www.mooyekindmakelaars.nl";"info@mooyekindmakelaars.nl";"42308";"";"Meer en Duin 50a";"2163HC";"Lisse";"NL";"office";"86268"
"202078";"Zwennes Advocaat";"0205205100";"www.spuistraat10.nl";"";"42310";"";"Spuistraat 10";"1012TS";"AMSTERDAM";"NL";"office";"86268"
"202079";"Technisch Adviesbureau Elbersen B.V.";"023-5296021";"www.teklab.nl";"tech@teklab.nl";"42311";"NL802378560B01";"Herenweg 29 A-1hg";"2105MB";"Heemstede";"NL";"office";"86268"
"202081";"B.V. Holding B.S.T.";"0742500285";"www.bst.nl";"info@bst.nl";"42312";"";"Pasmaatweg 31";"7556PH";"HENGELO OV";"NL";"office";"86268"
"202082";"Gasstookwacht Centrale B.V.";"0252 340560";"";"gws@planet.nl";"42313";"";"Gieterij 44 A";"2211 XK";"Noordwijkerhout";"NL";"office";"86268"
"202083";"KroegBizz";"";"www.kroegquiz.nl";"info@kroegquiz.nl";"42314";"NL820295322B01";"Het Lappennest 33";"2204BS";"Noordwijk ZH";"NL";"office";"86268"
"202084";"SZ B.V.";"";"www.solari.nl";"info@solari.nl";"42315";"NL104106244B01";"Pastoor Kuypersstraat 20 -22";"5144RJ";"Waalwijk";"NL";"office";"86268"
"202085";"C- View B.V.";"0252-421750";"www.alkemade.nl";"info@alkemade.nl";"42316";"NL809399957B01";"Ruishornlaan 19";"2162VW";"Lisse";"NL";"office";"86268"
"202088";"Creman BV [Chartis Europe]";"035 5395566";"";"blanken@creman.nl";"42318";"";"Postbus 137";"1250AC";"Laren";"NL";"office";"86268"
"202089";"Oud Clingendaal Management Service B.V.";"070 5151340";"";"m.fetter@louwmangroup.nl";"42319";"";"Donau 34";"2491 BA";"Den Haag";"NL";"office";"86268"
"202090";"Zenon Jakubowski";"06-10671061";"";"";"42320";"25931844B02";"Michiel de Ruijterstraat 68";"2182XP";"Hillegom";"NL";"office";"86268"
"202091";"Gerechtsdeurwaarderskantoor De Man & Partners B.V.";"0318 559630";"";"c.de.man@pbgroep.com";"42321";"";"Vendelier 65";"3905 PD";"Veenendaal";"NL";"office";"86268"
"202092";"Pirtek B.V.";"010 2383222";"";"bsel.benelux@pirtek.nl";"42586";"";"Hongkongstraat 29";"3047BR";"ROTTERDAM";"NL";"office";"86268"
"202093";"Valid Expres";"06 48431718";"www.validexpress.nl";"jo.vonck@validexpress.nl";"42322";"";"Asterweg 10";"1031HN";"Amsterdam";"NL";"office";"86268"
"202103";"Graydon Nederland B.V.";"020 5679999";"www.graydon.nl";"info@graydon.nl";"42373";"";"Hullenbergweg 250";"1101BV";"AMSTERDAM ZUIDOOST";"NL";"office";"86268"
"202104";"Gijs Wieman Koel-en Klimaattechniek";"030 6771797";"";"lvb@koeltechniek.nl";"42325";"";"Boteyken 209";"3454 PD";"De Meern";"NL";"office";"86268"
"202113";"Schut & Bruggink";"023 5299888";"";"";"42328";"";"Leidsevaart 580";"2100 AA";"Heemstede";"NL";"office";"86268"
"202115";"Loc7000 BV";"0573 254459";"richard.rensen@loc7000.com";"administratie@loc7000.com";"42329";"";"Hanzeweg 26";"7241 CS";"Lochem";"NL";"office";"86268"
"202116";"Xileigong BV";"0252 530429";"";"x.chiang25@gmail.com";"42330";"";"Haarlemmerstraat 2";"2181 HC";"Hillegom";"NL";"office";"86268"
"202117";"Insulation Solutions B.V.";"013 5720607";"www.insulationsolutions.nl";"info@insulationsolutions.nl";"42430";"";"Minosstraat 40";"5048CK";"TILBURG";"NL";"office";"86268"
"202118";"Valerio Administratie & Advies";"033 4328767";"www.veliconsult.nl";"info@veliconsult.nl";"42331";"";"Begoniastraat 5";"3812 WG";"Amersfoot";"NL";"office";"86268"
"202121";"GDK-Medical Consultancy";"0411-642600";"www.seksuologischehulp.nl";"g.dekroon@home.nl";"42332";"";"Burg. Van Rijswijkstraat  1";"5268EG";"Helvoirt";"NL";"office";"86268"
"202122";"Draais BV";"06 22950177";"";"bob@draais.nl";"42333";"";"Kanaalstraat 108 A";"2161JR";"Lisse";"NL";"office";"86268"
"202123";"TEIDEM";"040 2919666";"www.collactive.nl";"algemeen@collactive.nl";"42334";"";"Touwbaan 38";"2352CZ";"Leiderdorp";"NL";"office";"86268"
"202124";"Dragon King BV";"030-2751600";"";"info@xileigong.nl";"42335";"850343458B01";"Damzigt";"3454PS";"De Meern";"NL";"office";"86268"
"202125";"Xieren Chiang";"0252-530429";"";"x.chiang25@gmail.com";"42336";"";"Haarlemmerstraat 2";"2181HC";"Hillegom";"NL";"office";"86268"
"202127";"Watercompany B.V.";"0165305580";"www.watercompany.nl";"";"42337";"";"De Gorzen 21";"4731TV";"Oudenbosch";"NL";"office";"86268"
"202129";"[Klant Magic software 07.421.12] BMK Incasso B.V.";"040 2454045";"www.bmkincasso.nl";"info@bmkincasso.nl";"42338";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202130";"Hanse Debitoren Management";"+49 (0)40 ? 85 41 41";"www.hanse-debitoren.de";"s.buckenberger@hanse-debitoren.de";"42343";"DE277454333";"Winsbergring 10";"22525";"Hamburg";"DE";"office";"86268"
"202132";"CM Rent";"0342-416108";"";"info@roadbarneveld.nl";"42344";"807980833";"Harselaarseweg 107.";"3771MA";"Barneveld";"NL";"office";"86268"
"202133";"Taverne Projecten B.V.";"071 3611181";"";"anja@anjavandermeij.nl";"42345";"807859400";"Beeklaan 266";"2201BP";"Noordwijk";"NL";"office";"86268"
"202134";"Collactive B.V. [ALERTSERVICE]";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42346";"";"Henri Wijnmalenweg 5";"5657EP";"Eindhoven";"NL";"office";"86268"
"202135";"BELGOTEX INTERNATIONAL NV";"003293381226";"";"brigitte.polet@b-int.be";"42347";"BE447505441";"GROENEDREEF 5";"9770";"KRUISHOUTEM";"BE";"office";"86268"
"202136";"Landport BV";"(0) 162 58 14 00";"www.landportbv.com";"hans@landportbv.com";"42348";"";"Ramgatseweg  63";"4941VN";"Raamsdonksveer";"NL";"office";"86268"
"202137";"CnC Groep V.O.F.";"035 5395566";"www.cncgroep.nl";"";"42349";"";"Slangenweg 10";"1251RV";"LAREN NH";"NL";"office";"86268"
"202138";"Accu Viks B.v.b.A.";"+32 (0)9 386 78 58";"";"nathalie@landportbv.com";"42350";"BE 449 341 513";"Filliersdreef 65";"B9800";"DEINZE";"BE";"office";"86268"
"202139";"Yokohama Nederland B.V.";"0162 589500";"www.yokohama.nl";"nathalie@landportbv.com";"42351";"";"Ramgatseweg 63";"4941VN";"RAAMSDONKSVEER";"NL";"office";"86268"
"202140";"Esther Stoppelenburg Holding B.V.";"0172230633";"";"foodmixinternational@mail.com";"42352";"";"Hertzogstraat 151";"2572VW";"'s-Gravenhage";"NL";"office";"86268"
"202141";"Finitro BV";"078-6522720";"www.finitro.com";"leo@finitro.com";"42354";"";"Kelvinring 44";"2952BG";"ALBLASSERDAM";"NL";"office";"86268"
"202142";"Incasso Noord";"06 12080924";"";"info@incassonoor.nl";"42355";"";"Postbus 17";"8560 AA";"Balk";"NL";"office";"86268"
"202143";"Administratiekantoor Van Asselt";"073-6570524";"";"ava@mvanasselt.nl";"42356";"";"Klein Brabant 155";"5262RS";"Vught";"NL";"office";"86268"
"202144";"Hornbach Bouwmarkt (Nederland) B.V.";"0107519650";"www.cashcontrolinformatiediensten.nl";"";"42358";"";"Ravenswade 56 R + S";"3439LD";"Nieuwegein";"NL";"office";"100209"
"202145";"Stichting Waternet";"010 7519650";"www.cashcontrolinformatiediensten.nl";"";"42360";"";"Korte Ouderkerkerdijk 7";"1096AC";"Amsterdam";"NL";"office";"100209"
"202147";"CnC Groep V.O.F.";"0355395566";"www.cncgroep.nl";"info@cncgroep.nl";"42362";"";"Melkweg 23";"1251PP";"Laren";"NL";"office";"86268"
"202148";"CnC Groep V.O.F.";"0355395566";"www.cncgroep.nl";"info@cncgroep.nl";"42363";"";"Melkweg 23";"1251PP";"Laren";"NL";"office";"86268"
"202149";"Teuling C+I B.V.";"";"www.webaffairs.nl";"teuling@cplusi.nl";"42364";"";"R. Tappenbeckweg 4";"2202CD";"Noordwijk";"NL";"office";"86268"
"202150";"Bert Teunissen Photographer";"";"";"";"42365";"";"Noordwal 12";"1274AE";"Huizen";"NL";"office";"86268"
"202151";"Veris Bouwmaterialengroep B.V.";"010 7519650";"www.cashcontrolinformatiediensten.nl";"";"42366";"";"Vijzelmolenlaan 20";"3447GX";"Woerden";"NL";"office";"100209"
"202152";"Shoe Concept B.V.";"0172579202";"www.comforta.nl";"";"42367";"";"Nijverheidsweg 5";"2421LR";"Nieuwkoop";"NL";"office";"86268"
"202153";"Geluk Holding";"071 3640060";"";"";"42368";"";"Willem Alexanderpark 25";"2202 XW";"Noordwijk";"NL";"office";"86268"
"202154";"van Hemert industrie";"";"";"administratie@vanhemertperslucht.nl";"42369";"";"Tuindorp 32";"4191 KE";"Geldermalsen";"NL";"office";"86268"
"202155";"Uitzendbureau IJsselmonde B.V.";"010 7519650";"";"";"42370";"";"Laan op Zuid 486";"3071AB";"ROTTERDAM";"NL";"office";"86268"
"202156";"Oliecentrale Nederland";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42371";"";"Driepoortenweg 54";"6827BR";"Arnhem";"NL";"office";"70630"
"202157";"Trust Krediet Beheer B.V.";"0206200666";"www.tkb.nl";"incasso@tkb.nl";"42372";"";"Thomas R. Malthusstraat 1";"1066JR";"Amsterdam";"NL";"office";"86268"
